datetime,text,sentiment,source,sentiment_score,hour,day_of_week
2009-06-20 15:12:40,I can't see my @brigrl26 anymore.  It is stuck back from last week and doesn't refresh... so I don't see when anyone @brigrl26 at me ,negative,sentiment140,0.0,15.0,Saturday
2009-04-19 07:17:52,grr my dad pointed out my hairy legs ,negative,sentiment140,0.0,7.0,Sunday
2009-06-21 04:21:21,I'm up toooo and I have work at 1130 ,negative,sentiment140,0.0,4.0,Sunday
2009-06-02 11:30:34,Lily is zrbtting my leg right now. Heh. She is a silly girl! Notice the messy livingroom!  http://twitpic.com/6h8aa,positive,sentiment140,1.0,11.0,Tuesday
2009-05-18 08:00:37,@decaydance most movies made after books are disappointing. it sucks. ,negative,sentiment140,0.0,8.0,Monday
2009-06-04 10:44:48,Just got out of a long meeting. Time to catch up on my TwitterNews ,positive,sentiment140,1.0,10.0,Thursday
2009-05-03 17:04:03,@tommcfly loved his dark materials  my mom bought them for my last bday ,positive,sentiment140,1.0,17.0,Sunday
2009-05-30 20:30:49,Today was good ,positive,sentiment140,1.0,20.0,Saturday
2009-06-19 02:37:20,What in the world did I do? The font is so big suddenly.. ,negative,sentiment140,0.0,2.0,Friday
2009-06-06 07:01:35,@AnnCurry That's hilarious! I feel you because I have 3 cats N when they get to singing together it's hard to sleep! ,positive,sentiment140,1.0,7.0,Saturday
2009-06-03 07:19:31,@Aahlixx alex! i miss u  its been way too long. give boo a hug and kiss for me and when i get back we are hanging out! Friday!!!!! xoxox,negative,sentiment140,0.0,7.0,Wednesday
2009-05-10 19:06:09,"@berlyyy michaela has already established that fact, kim.  illegal. ahaha ",positive,sentiment140,1.0,19.0,Sunday
2009-04-20 02:58:05,Won $10k in an online tournament today.  Finished 11th place out of around 2000 people. Disappointed I didn't make final table though ,positive,sentiment140,1.0,2.0,Monday
2009-06-15 19:29:14,"@JulieArguinzoni Ouch, okay Mama Julie, who told on me.....I confess, I'm probably the worst offender, I promise to work on this issue ",negative,sentiment140,0.0,19.0,Monday
2009-04-19 00:02:28,http://bit.ly/mWa2o Me and my husband at the Tulip Festival ,positive,sentiment140,1.0,0.0,Sunday
2009-06-15 22:27:28,Got free tix to Bali!! But I can't go... ,negative,sentiment140,0.0,22.0,Monday
,ChatGPT is a true @whereisMUNA fan https://t.co/wULsphy2Yz,positive,chatgpt,1.0,,
2009-05-31 05:55:09,"@staceyBEAR LOL i gathered :b you said tickets were around 50$ ay? heckyes, i love tai.. oh and anberlin  hahah",positive,sentiment140,1.0,5.0,Sunday
2009-05-31 12:34:30,@girl_from_oz i play sims !!!! ,positive,sentiment140,1.0,12.0,Sunday
2009-06-07 17:18:04,@CinRox you are so effin lucky!!!! ,negative,sentiment140,0.0,17.0,Sunday
2009-05-30 11:04:21,@Sxy_Jennifer nahhh i didnt get mine yetttt im still waitingggg yeah its setting up the update for the new phones 2 come out ,positive,sentiment140,1.0,11.0,Saturday
2009-06-06 19:28:14,Okay maybe not...   I will master this though!!!,negative,sentiment140,0.0,19.0,Saturday
,ChatGPT is the best thing that happened to writing cover letters.,positive,chatgpt,1.0,,
2009-05-29 00:09:09,odd number and even number thammil engine thirichariyaam? Ella numberum tharayil iduga... odd (tiles) pottum  #Mallu,positive,sentiment140,1.0,0.0,Friday
2009-06-17 22:14:15,Brain scan went okay... Results in a week. About to see if Mychael's okay after he spent the night in CDU after a fit. ,negative,sentiment140,0.0,22.0,Wednesday
2009-06-16 04:21:17,"@MoonDance4me It was. Hard to drag myself out of bed this morning, too. But the world awaits. ",positive,sentiment140,1.0,4.0,Tuesday
2009-05-31 18:30:20,@kayte_girll ur so welcome. Ur so nice. ,positive,sentiment140,1.0,18.0,Sunday
2009-06-19 04:44:49,@ivorybells i don't know what that means!!! ,negative,sentiment140,0.0,4.0,Friday
2009-06-07 04:17:28,argh... it hailing and I have to ride my bike to work today ,negative,sentiment140,0.0,4.0,Sunday
2009-06-07 13:56:23,@dpenna I already have it.  I'm reviewing it for BlogHer. It is great.,positive,sentiment140,1.0,13.0,Sunday
2009-06-01 07:16:27,good morning  it's music monday =D,positive,sentiment140,1.0,7.0,Monday
2009-04-18 13:48:49,@ricklondon  but  @jayjern  isn't there right now    just tell him be nice and follow back,negative,sentiment140,0.0,13.0,Saturday
2009-05-31 14:25:07,"is watching S3 of &quot;The Office&quot;.  This show makes me so uncomfortable in a delicious, hilarious way ",positive,sentiment140,1.0,14.0,Sunday
2009-06-06 21:06:50,"@KNOWxONE I was rolling on the floor, in a pineapple, laughing my ass off at the &quot;birth of your singing career.&quot; ",positive,sentiment140,1.0,21.0,Saturday
2009-06-01 05:04:20,grandpa is not doing good ,negative,sentiment140,0.0,5.0,Monday
2009-06-07 00:51:48,@shermaineee Hehe but they don't have the show that I want :/ Just Red Thread &amp; some other Sg drama ,positive,sentiment140,1.0,0.0,Sunday
2009-06-05 19:02:49,Damn Internet doesn't work. Guess i'll have to wait til it's fixed before uploading it ,negative,sentiment140,0.0,19.0,Friday
2009-06-04 11:30:19,"@Sheasaray me too!  don't worry, I can do the happy dance for both of us.",positive,sentiment140,1.0,11.0,Thursday
2009-06-16 00:58:33,waiting for my story to be vetted ,positive,sentiment140,1.0,0.0,Tuesday
2009-06-19 03:38:17,"@ndarwish I was making a tuna sandwich &amp; using my speaker phone...the mayo fell off the knife, right onto the keyboard  so sad",negative,sentiment140,0.0,3.0,Friday
2009-06-02 23:43:29,"@sheabrunsdon- I am so excited, esi and kevin ",positive,sentiment140,1.0,23.0,Tuesday
2009-05-16 19:53:54,@MckMama praying you and Stellan have a better nights sleep tonight ,positive,sentiment140,1.0,19.0,Saturday
,"The recent launch of OpenAI's AI chatbot ChatGPT has raised alarms within Google, according to reports from The New York Times. 
#ArtificialIntelligence #ChatGPT",negative,chatgpt,0.0,,
2009-06-02 12:43:07,I got a Sciatic Nerve can barely even walk. Might be out of school till exams.  I dont know FUCK.  Send me love...  I LOVE Rachel ,positive,sentiment140,1.0,12.0,Tuesday
2009-05-18 01:45:08,"Monday Monday tra la lala lala, a new start to another happy Your Mail week ",positive,sentiment140,1.0,1.0,Monday
2009-06-01 08:31:06,@ErenMckay I love you.   I just cleaned out a whole bunch of marketers.  Oh man.,positive,sentiment140,1.0,8.0,Monday
2009-06-20 00:56:06,I should go to sleep ,negative,sentiment140,0.0,0.0,Saturday
2009-06-06 19:57:37,@mz_icandy of course I will... lmbo (I wish I was talking to Thomas)  his b-day is tomorrow and the crew supposed to hang out...,negative,sentiment140,0.0,19.0,Saturday
2009-06-01 19:00:29,"@sweepsmommy thanks so much for entering my Jack &amp; Lily giveaway! come back tomorrow, i have a pearl necklace giveaway scheduled ",positive,sentiment140,1.0,19.0,Monday
2009-06-15 23:34:12,Is getting to sleep early.... big day on set tomorrow ,positive,sentiment140,1.0,23.0,Monday
2009-06-07 15:05:44,"@TYRESE4REAL http://twitpic.com/6e6lx - Hi Tyrese ! Nice pic  I just wanted to say that i've seen your &quot;I love my name on a woman, it  ...",positive,sentiment140,1.0,15.0,Sunday
2009-05-31 08:35:27,@janellewilson I'm jealous of the NECC goers too!  Looks like I can't afford it this year  maybe next year!,negative,sentiment140,0.0,8.0,Sunday
2009-06-05 23:08:46,"@MrVegasNYC oh lol...maybe, but i doubt it  I'm comfortable wit my weirdness &amp; not trying to be hood or cool anymore. I'm Fly that trumps",positive,sentiment140,1.0,23.0,Friday
2009-06-07 14:13:03,@sukaina123 hi! thnx for following me ,positive,sentiment140,1.0,14.0,Sunday
2009-06-03 06:36:26,@GaySnarktopia Just made a doctor's appointment. Got a chlamydia warning from the guys of the party the other week. And I got an itch... ,negative,sentiment140,0.0,6.0,Wednesday
2009-05-03 17:09:07,@mikefrench668   Mike. Comments like that would make my family really wonder!!!  lol   That's not what THEY say!,positive,sentiment140,1.0,17.0,Sunday
2009-06-06 09:20:02,Still can't find my aviators ,negative,sentiment140,0.0,9.0,Saturday
2009-06-01 05:55:52,@perkierthanyou  he is good at come backs so i still have hope!,negative,sentiment140,0.0,5.0,Monday
,Chat gpt has been so useful ð¤­,positive,chatgpt,1.0,,
2009-06-17 07:30:44,"Work, be back around 3 @Rsltruly That sucks ",negative,sentiment140,0.0,7.0,Wednesday
2009-06-01 06:52:16,@brookeschwab Sorry u had a bad experience w/the pastor.  ,negative,sentiment140,0.0,6.0,Monday
2009-06-07 17:57:00,"@feralwolf13 I'm sure it can be done but split P4 time with my job, and it gets muddy. ",positive,sentiment140,1.0,17.0,Sunday
2009-05-29 13:45:27,@CrazyCali hey cali bear ,positive,sentiment140,1.0,13.0,Friday
2009-06-03 04:58:13,@chris_alexander Lets have a Moo Card race! ,positive,sentiment140,1.0,4.0,Wednesday
2009-05-26 23:10:34,"@AubreyODay sad,sad day  i wish people were as openminded like you! No on H8!!!!!",negative,sentiment140,0.0,23.0,Tuesday
2009-06-20 17:50:32,trying to find a little red wagon for my dad for father's day lol...toys r us had them but were to exspensive ,negative,sentiment140,0.0,17.0,Saturday
2009-06-19 05:23:11,Still in RDU... ,negative,sentiment140,0.0,5.0,Friday
,"ChatGPTããã±ã¢ã³ã«ãè©³ãããª

ããºã´ã­ã¦ã¯æ»æã¨ç´ æ©ãã®ç¨®æå¤ãé«ãããç©çã¢ã¿ãã«ã¼ã¨ãã¦ä½¿ãã®ãé©åããã(?) https://t.co/SrvWtxAmPs",neutral,chatgpt,0.5,,
2009-05-10 18:31:08,"@slangel1 So sorry to have a sick kiddo for Mom's Day. Take care &amp; have a glass of wine, &amp; bubble bath in candlelight to spoil yourself! ",positive,sentiment140,1.0,18.0,Sunday
2009-06-06 17:59:23,@felicia__nicole COOL!!!   can't wait to see them!!,positive,sentiment140,1.0,17.0,Saturday
2009-06-18 20:06:43,i am very bord because i often to open my facebook ,negative,sentiment140,0.0,20.0,Thursday
2009-05-28 21:13:10,@amber_e_ but I'm a complete stranger. I didn't do anything wrong...  what would hurt more cold spoons or hot?,negative,sentiment140,0.0,21.0,Thursday
2009-06-15 02:08:40,Apologies from my camera phone  It has toothpaste in it  Ohhh I don't even knowwww,negative,sentiment140,0.0,2.0,Monday
2009-06-01 09:58:58,People these days worry about the wrong damn things but it definitely feels good knowing that i'm STILL daddy's girl!  ,positive,sentiment140,1.0,9.0,Monday
2009-05-29 01:09:52,Why can't I see WHITE SOX players @ random bars I go to.. NOT Cubs players  waaah,negative,sentiment140,0.0,1.0,Friday
2009-06-15 17:11:35,Car pooling-just waiting 4 my ride home ,positive,sentiment140,1.0,17.0,Monday
2009-06-17 07:12:33,I still hate my hair  i want it to grow back NOW D:,negative,sentiment140,0.0,7.0,Wednesday
2009-06-05 22:16:20,Good night my little starshines. ,positive,sentiment140,1.0,22.0,Friday
2009-06-06 01:11:50,"Searching my new guitar on web  , I like the Tanglewood 45VSB !!! So pretty ",positive,sentiment140,1.0,1.0,Saturday
2009-06-03 07:41:49,@OPM_UK the guys at opm because there all stars ,positive,sentiment140,1.0,7.0,Wednesday
2009-05-22 00:44:39,@andrewgerhart sleeps overrated!  Playing with Colin is way better im sure   let Beth sleep hehehe,positive,sentiment140,1.0,0.0,Friday
2009-06-19 21:16:32,No doubt boo! I'm mad twizzy! I love seeibg ex bfs cuz I always look good lmaOo only 1 time I was fucked up  @CarinaChestnut,negative,sentiment140,0.0,21.0,Friday
2009-06-16 03:23:24,@themasonmusso http://twitpic.com/6ekez - lost?aww...  ,negative,sentiment140,0.0,3.0,Tuesday
2009-06-07 03:56:06,First patch got accepted into ubuntu ,positive,sentiment140,1.0,3.0,Sunday
2009-06-07 18:08:59,"@cathtaylor I know, it's so awful. ",negative,sentiment140,0.0,18.0,Sunday
2009-06-07 12:54:14,I think I have food poisining  I will never go to Todai again!,negative,sentiment140,0.0,12.0,Sunday
2009-05-30 22:37:38,"watching @ddlovato &amp; @selenagomez vidblogs with my best friend  yeah, we're cool. haha.",positive,sentiment140,1.0,22.0,Saturday
2009-06-22 12:30:42,work is no fun today ,negative,sentiment140,0.0,12.0,Monday
2009-05-30 13:12:37,I'm very disapointed supernatural season 4 is all finished.  cain't wait for it's return.,negative,sentiment140,0.0,13.0,Saturday
2009-05-30 11:58:33,"@bofranklin can you please let me know who wins bgt? with the time differences, i can't watch it  thanks.",negative,sentiment140,0.0,11.0,Saturday
2009-05-29 07:37:53,@sicklipstick that's...too bad? ,positive,sentiment140,1.0,7.0,Friday
2009-05-28 22:28:49,"@jpdimond Duh, you can skip/block ads in a browser, that's why. And it's actually pretty cool on a Mac Mini+HDTV.  Better than #boxee.",positive,sentiment140,1.0,22.0,Thursday
2009-06-20 01:51:51,is tryna make christina watch high school musical with me..but she won't ,negative,sentiment140,0.0,1.0,Saturday
2009-05-30 17:08:00,@tracysson Thanks  I try to only do interracial. I only fuck with black dudes in my personal life so u know I'm going hard on camera,positive,sentiment140,1.0,17.0,Saturday
2009-06-18 18:21:42,Just bought my dad a brand new laptop for fathers day and paying the bills right now. There goes that paycheck i just got ,negative,sentiment140,0.0,18.0,Thursday
2009-06-16 06:06:37,Good morning everyone. Welcome new followers ,positive,sentiment140,1.0,6.0,Tuesday
2009-06-06 05:30:28,@Naomisawrus oohh lets see new hair ,positive,sentiment140,1.0,5.0,Saturday
2009-06-01 00:33:15,Can't seem to sleep. Being nocturnal sucks ,negative,sentiment140,0.0,0.0,Monday
2009-06-02 14:55:57,"I can't do anything bc I'm out of clean clothes  , laundry day... I'm not matching at all Lol",negative,sentiment140,0.0,14.0,Tuesday
2009-05-30 10:06:13,@OhMyGOFF I hate when that happens ,negative,sentiment140,0.0,10.0,Saturday
2009-05-17 11:26:50,@KristenjStewart Hey Kristen! Good luck for the New Moon and I'm looking forward to see the next saga! ,positive,sentiment140,1.0,11.0,Sunday
2009-06-06 13:37:16, I plan on not dying today.,positive,sentiment140,1.0,13.0,Saturday
2009-06-17 09:12:21,"@neekel mostly chill, but i'm not free tomorrow babe  what will you be doing in the area?",negative,sentiment140,0.0,9.0,Wednesday
2009-05-22 00:51:19,@Feefers aaaaaaawwwwwwwww now i can't leave her!!  ,negative,sentiment140,0.0,0.0,Friday
2009-05-10 05:08:25,Is off to go dig some post holes at his daughter's school.  Alec is already up watching the food network.  ,positive,sentiment140,1.0,5.0,Sunday
2009-05-29 01:23:46,@pete_gilbert They shouldn't tell us what's coming up. They should tell us it's out instead. ,positive,sentiment140,1.0,1.0,Friday
2009-05-10 03:58:18,@rockeye Well I *did* put in a good innings...sweared at the brother in law..was in fine form ,positive,sentiment140,1.0,3.0,Sunday
2009-05-14 05:47:40,"@tjwislon Not as much as I need you. Um, my question is, why don't you ever just text me? It's must more efficient than Twitter. ",positive,sentiment140,1.0,5.0,Thursday
2009-06-15 02:22:59,currently listening to yet another argument next door and hoping one day my chavvy neighbours *@$* off!!! ,negative,sentiment140,0.0,2.0,Monday
2009-05-21 23:42:28,downloading Windows 7 on desktop ,positive,sentiment140,1.0,23.0,Thursday
2009-05-22 05:46:53,is studying and has 2 ask mom about a 10pm phone meeting with @faithfreaks ... i hope tht works ,positive,sentiment140,1.0,5.0,Friday
2009-06-07 12:46:09,@dougiemcfly AAAAAAAH  U COULD ANSWER ME BAD DOUGIE,negative,sentiment140,0.0,12.0,Sunday
2009-06-05 09:33:15,This could get addicting ,positive,sentiment140,1.0,9.0,Friday
2009-05-17 05:09:35,just read all over my blogs. miss that time in MobaMingle ,negative,sentiment140,0.0,5.0,Sunday
2009-05-31 10:03:28,@DawnofOURnight Hope you feel better   Chicken noodle soup and lots of rest. . .,negative,sentiment140,0.0,10.0,Sunday
2009-06-06 15:38:42,job issues ,negative,sentiment140,0.0,15.0,Saturday
2009-06-02 00:20:48,"@boilerfan_98 Sorry girl! my bad for not seeing your tweet, I was on ning...   other than your team losing, how was the game?",positive,sentiment140,1.0,0.0,Tuesday
2009-06-17 22:09:02,World of Warcraft makes me sad. I can't find a raid team where i belong anymore. ,negative,sentiment140,0.0,22.0,Wednesday
2009-06-16 05:40:23,"zomgg me, ash, and sarah are up wayyy to early D: Fol(fuck our lives) concert laterrr ",positive,sentiment140,1.0,5.0,Tuesday
